City,Datetime,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Ahmedabad,13-06-2020,49.94,25.95,,1.71,52.07,45.9,7.73,28.9,8.79,89
Ahmedabad,13-06-2020,58.98,31.2,,1.9,5.02,32.37,11.46,36.31,11.75,95
Ahmedabad,13-06-2020,53.46,28.72,,1.86,4.38,12.04,14.65,48.84,13.29,95
Ahmedabad,13-06-2020,36.45,19.91,,2.2,21.38,2.61,13.86,54.01,11.96,102
Ahmedabad,14-06-2020,32.47,18.32,,1.89,63.52,1.39,14.11,49.73,10.97,102
Ahmedabad,14-06-2020,21.78,12.64,,0.35,6.65,1.39,12.16,42.76,9.18,102
Ahmedabad,14-06-2020,23.68,13.26,,0.4,4.38,1.39,13.68,37.64,7.96,102
Ahmedabad,14-06-2020,27.92,15.98,,0.21,44.19,1.39,13.89,33.89,7.18,102
Ahmedabad,14-06-2020,27.59,16.02,,0.41,44.35,1.39,13.38,35.69,7.67,102
Ahmedabad,14-06-2020,15.88,9.83,,0.52,14.1,1.39,10.98,32.31,6.55,102
Ahmedabad,14-06-2020,11.11,6.78,,1.31,8.82,1.39,4.73,17.43,3.46,102
Ahmedabad,14-06-2020,15.54,9.53,,0.23,27.07,1.39,4.33,19.9,4.27,94
Ahmedabad,14-06-2020,20.01,12.2,,0.67,5.12,1.39,4.78,23.21,5.31,79
Ahmedabad,14-06-2020,23.32,13.91,,0.62,7.08,13.44,4.66,22.97,5.19,80
Ahmedabad,14-06-2020,26.19,15.48,,0.5,14.67,29.63,4.9,23.27,5.39,82
Ahmedabad,14-06-2020,27.22,16.34,,1.07,5.34,47.83,5.21,27.71,7.25,83
Ahmedabad,14-06-2020,28.12,16.82,,1.88,4.38,74.99,5.5,30.62,7.3,94
Ahmedabad,14-06-2020,27.37,15.53,,1.16,16.49,79.46,6.28,32.07,7.41,94
Ahmedabad,14-06-2020,25.39,14.44,,0.85,55.33,79.46,5.86,30.88,7.65,94
Ahmedabad,14-06-2020,32.36,17.86,,1.5,4.38,83.11,4.27,22.86,6.33,94
Ahmedabad,14-06-2020,37.42,19.55,,1.35,4.38,98.7,3.6,20.23,5.02,99
Ahmedabad,14-06-2020,18.8,11.31,,0.34,12.6,98.7,3.21,21.23,4.93,99
Ahmedabad,14-06-2020,18.9,12.05,,0.37,50.14,74.96,3.12,25.9,5.69,99
Ahmedabad,14-06-2020,31.98,18.66,,1.31,10.11,51.22,3.44,25.73,5.93,99
Ahmedabad,14-06-2020,45.27,25.08,,1.41,6.18,45.18,4.5,26.5,6.63,99
Ahmedabad,14-06-2020,41.58,22.84,,0.37,37.88,35.51,5.83,30.18,7.76,99
Ahmedabad,14-06-2020,38.06,21,,1.06,42.52,18.57,6.91,32.73,8.78,99
Ahmedabad,14-06-2020,42.65,23.14,,0.95,9.9,3.64,6.11,30.35,7.91,99
Ahmedabad,15-06-2020,34.81,19.35,,0.91,4.75,3.64,6.2,30.91,7.76,99
Ahmedabad,15-06-2020,14.47,9.95,,0.43,33.83,3.64,5.28,27.78,6.55,75
Ahmedabad,15-06-2020,10.33,7.02,,1.27,5.52,3.64,4.57,29.31,6.28,70
Ahmedabad,15-06-2020,13.81,9.4,,1.05,11.4,3.64,3.75,26.85,5.01,70
Ahmedabad,15-06-2020,19.68,12.07,,0.76,17.27,3.64,3.7,22.01,3.92,64
Ahmedabad,15-06-2020,21.74,13.47,,1.08,4.95,3.64,4.53,22.89,4.42,64
Ahmedabad,15-06-2020,35.74,19.4,,1.81,4.38,3.64,4.18,23.36,4.23,90
Ahmedabad,15-06-2020,41.92,22.89,,0.56,18.02,6.02,5.05,24.83,4.07,90
Ahmedabad,15-06-2020,52.2,30.01,,0.35,48,14.42,5.75,29.54,4.75,90
Ahmedabad,15-06-2020,31.51,20.81,,0.47,4.86,27.3,7.97,37.07,5.62,90
Ahmedabad,15-06-2020,25.58,17.35,,0.35,4.38,28.29,7.8,35.83,5.19,90
Ahmedabad,15-06-2020,26.63,16.72,,0.7,23.32,36.03,7.74,33.1,5.75,90
Ahmedabad,15-06-2020,20.14,12.54,,0.43,65.11,63.73,7.18,33.74,7.46,90
Ahmedabad,15-06-2020,20.39,11.92,,0.18,18.41,84.36,6.49,27.2,6.73,90
Ahmedabad,15-06-2020,19.07,12,,0.35,27.5,84.66,7.39,26.43,8.67,85
Ahmedabad,15-06-2020,24.9,18.45,,2.05,36.43,84.66,89.86,63.69,7.9,101
Ahmedabad,15-06-2020,23.71,13.8,,3.45,26.76,84.66,194.37,166.74,0,118
Ahmedabad,15-06-2020,33.34,19.29,,0.67,5.54,76.98,,,,118
Ahmedabad,15-06-2020,63.13,32.97,,1.23,4.38,63.7,,,,118
Ahmedabad,15-06-2020,59.48,31.61,,0.44,27.92,45.57,16.72,39.05,3.33,118
Ahmedabad,15-06-2020,62.08,33.17,,0.99,29.63,33.81,50.89,83.68,23.65,118
Ahmedabad,15-06-2020,52.09,27.88,,0.27,14.71,26.79,14.19,74.45,12.47,118
Ahmedabad,15-06-2020,32.89,18.45,,0.35,9.6,14.77,14.74,64.96,9.88,118
Ahmedabad,15-06-2020,26.58,15.03,,0.29,16.49,5.01,8.75,50.98,5.34,118
Ahmedabad,16-06-2020,28.17,15.58,,0.3,15.73,5.01,6.03,36.63,2.22,77
Ahmedabad,16-06-2020,27.96,16.07,,1.02,10.06,5.01,4.9,30.9,0.84,64
Ahmedabad,16-06-2020,20.46,14.13,,1.26,12.65,5.01,6.42,24.85,0.11,63
Ahmedabad,16-06-2020,24.11,14.11,,0.9,6.16,5.01,7.38,24.63,3.48,63
Ahmedabad,16-06-2020,26.29,15.53,,1.17,4.58,5.01,7.85,41.28,3.85,63
Ahmedabad,16-06-2020,31.36,18.4,,0.89,12.6,5.01,13.65,59.16,4.62,63
Ahmedabad,16-06-2020,26.11,16.48,,1.33,10.75,5.01,9.62,51.57,3.87,66
Ahmedabad,16-06-2020,28.14,31.03,,1.22,10.33,6.94,10.62,58.04,4.38,66
Ahmedabad,16-06-2020,26.41,27.66,,1.03,12.62,17.61,10.24,78.11,7.66,66
Ahmedabad,16-06-2020,24.96,29.16,,0.52,6.98,36.43,15.56,60.6,5.87,66
Ahmedabad,16-06-2020,18.3,19.89,,0.4,5.28,49.61,22.46,53.1,6.18,66
Ahmedabad,16-06-2020,19.88,18.45,,0.43,14.15,55.69,11.35,43.34,5.67,66
Ahmedabad,16-06-2020,26.36,17.88,,0.4,6.02,73.34,7.89,33.53,5.58,73
Ahmedabad,16-06-2020,12.67,9.76,,1.31,5.63,73.34,,,,89
Ahmedabad,16-06-2020,23.19,13.84,,1.09,5.46,96.79,3.06,42.43,1.78,97
Ahmedabad,16-06-2020,13.66,9.12,,0.48,12.54,96.79,3.36,46.56,1.95,97
Ahmedabad,16-06-2020,14.78,9.16,,0.38,24.95,96.79,3.36,46.56,1.95,97
Ahmedabad,16-06-2020,16.29,10.6,,1.03,14.37,89.84,3.36,46.56,1.95,97
Ahmedabad,16-06-2020,21.61,13.17,,1.06,15.01,61.53,3.21,41.08,2.13,97
Ahmedabad,16-06-2020,29.06,16.99,,0.63,10.52,53.15,3.14,38.45,2.21,97
Ahmedabad,16-06-2020,37.39,21.52,,0.73,18.17,39.01,3.14,38.45,2.21,97
Ahmedabad,16-06-2020,24.3,14.46,,0.57,15.32,20.79,5.61,53.78,2.9,97
Ahmedabad,16-06-2020,46.04,25.27,,0.97,15.6,18.37,5.63,53.91,2.91,97
Ahmedabad,16-06-2020,25.96,15.35,,1.21,4.8,1.46,5.63,53.91,2.91,97
Ahmedabad,17-06-2020,17.77,10.62,,1.4,4.38,1.46,5.63,53.91,2.91,95
Ahmedabad,17-06-2020,21.79,13.42,,0.53,6.2,1.46,5.63,53.91,2.91,98
Ahmedabad,17-06-2020,14.61,10.12,,1.88,4.53,1.46,5.63,53.91,2.91,96
Ahmedabad,17-06-2020,38,21.04,,0.87,11.06,1.46,5.63,53.91,2.91,94
Ahmedabad,17-06-2020,20.09,12.26,,0.82,12.69,1.46,5.63,53.91,2.91,96
Ahmedabad,17-06-2020,17.33,11.2,,0.46,12.32,1.46,5.63,53.91,2.91,97
Ahmedabad,17-06-2020,20.3,13.45,,0.45,10.86,1.46,5.63,53.91,2.91,97
Ahmedabad,17-06-2020,17.32,12.88,,1.14,13.03,1.46,5.63,53.91,2.91,98
Ahmedabad,17-06-2020,30.97,19.65,,1.29,4.95,4.18,5.23,51.71,3.03,94
Ahmedabad,17-06-2020,29.37,19.85,,0.41,10.51,20.42,2.85,38.57,3.78,94
Ahmedabad,17-06-2020,18.99,14.96,,0.6,9.5,34.2,2.85,38.57,3.78,84
Ahmedabad,17-06-2020,16.02,13.76,,0.6,9.52,54.85,3.1,43.12,3.23,
Ahmedabad,17-06-2020,15.94,12.62,,0.66,5.03,64.73,3.3,46.52,2.82,
Ahmedabad,17-06-2020,14.17,9.85,,0.17,17.06,64.73,3.3,46.52,2.82,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,2.05,2,,,,,3.3,46.52,2.82,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,17-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,,,,,,,,,,
Ahmedabad,18-06-2020,50.88,8.05,,0.19,,64.8,3.3,46.52,2.82,
Ahmedabad,18-06-2020,39.48,23.68,,0.25,23.71,78.13,3.3,46.52,2.82,
Ahmedabad,18-06-2020,33.42,22.13,,0.6,7.26,96.72,3.3,46.52,2.82,
Ahmedabad,18-06-2020,37.14,21.61,,0.25,9.79,107.73,3.3,46.52,2.82,
Ahmedabad,18-06-2020,33.99,21.4,,0.29,8.89,107.73,3.3,46.52,2.82,
Ahmedabad,18-06-2020,37.77,23.91,,0.36,5.78,107.73,3.3,46.52,2.82,
Ahmedabad,18-06-2020,34.12,22.04,,0.78,11.1,107.73,3.3,46.52,2.82,
Ahmedabad,18-06-2020,31.43,21.05,,1.17,9.73,107.73,3.3,46.52,2.82,
Ahmedabad,18-06-2020,35.35,22.77,,0.38,15.52,102.29,3.3,46.52,2.82,
Ahmedabad,18-06-2020,39.92,24.75,,0.41,15.98,45.8,3.21,45,2.92,
Ahmedabad,18-06-2020,34.47,22.16,,1.3,7.72,27.48,2.85,38.98,3.3,
Ahmedabad,18-06-2020,33.14,20.81,,0.99,7.05,27.48,2.85,38.98,3.3,
Ahmedabad,18-06-2020,29.95,18.25,,0.27,18.15,4.46,4.02,50,3.87,
Ahmedabad,19-06-2020,24.56,15.18,,0.33,11.53,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,25.03,15.57,,0.39,11.34,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,30.43,19.01,,0.63,11.95,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,31.38,19.36,,0.99,10.06,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,27.77,17.35,,1.03,9.75,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,27.7,17.84,,0.87,11.46,3.06,4.1,50.67,3.91,
Ahmedabad,19-06-2020,30.43,20,,0.93,5.31,3.06,4.1,50.67,3.91,80
Ahmedabad,19-06-2020,25.55,18.71,,0.49,9.17,3.06,4.1,50.67,3.91,84
Ahmedabad,19-06-2020,26.68,21.74,,0.81,9.01,10.74,3.42,46.47,2.93,92
Ahmedabad,19-06-2020,24.73,22.17,,0.93,13.54,26.19,3.18,45.44,2.67,92
Ahmedabad,19-06-2020,20.24,17.2,,1.1,13.24,46.85,3.64,51.82,3.37,92
Ahmedabad,19-06-2020,18.69,15.46,,0.82,9.68,80.42,4.29,61.6,4.25,101
Ahmedabad,19-06-2020,20.56,14.4,,0.82,5.93,88.23,4.29,61.6,4.25,110
Ahmedabad,19-06-2020,19.34,12.15,,1.08,12.18,88.23,4.29,61.6,4.25,108
Ahmedabad,19-06-2020,18.6,12.11,,1.19,6.65,107.22,3.1,42.71,3.1,111
Ahmedabad,19-06-2020,18.35,11.84,,0.47,10.68,110.8,2.52,33.47,2.48,116
Ahmedabad,19-06-2020,19.21,12.35,,0.4,9.52,100.11,2.85,38.98,2.04,116
Ahmedabad,19-06-2020,20.2,12.73,,0.33,6.05,100.02,2.85,38.98,2.04,116
Ahmedabad,19-06-2020,24.18,15.11,,0.27,4.38,68.82,2.85,38.98,2.04,119
Ahmedabad,19-06-2020,29.03,16.66,,0.27,13.53,45.42,3.8,47.37,3.22,118
Ahmedabad,19-06-2020,43.62,12.68,,0.34,15.67,30.32,3.94,48.52,3.39,119
Ahmedabad,19-06-2020,21.14,77.22,,0.98,5.47,16.1,5.83,66.93,5.05,121
Ahmedabad,19-06-2020,179.95,56.33,,1.23,11.92,12.4,6.02,68.73,5.21,122
Ahmedabad,19-06-2020,84.89,75.57,,0.35,9.53,4.49,6.02,68.73,5.21,123
Ahmedabad,20-06-2020,82.35,75.91,,0.44,8.78,4.49,4.69,59.41,4.21,125
Ahmedabad,20-06-2020,,,,0.4,17.15,4.49,3.58,51.65,3.39,123
Ahmedabad,20-06-2020,,,,0.42,17.13,4.49,3.58,51.65,3.39,123
Ahmedabad,20-06-2020,,,,0.2,16.68,4.49,3.58,51.65,3.39,128
Ahmedabad,20-06-2020,,,,0.3,19.42,4.49,3.58,51.65,3.39,132
Ahmedabad,20-06-2020,,,,0.75,6.9,4.49,3.58,51.65,3.39,132
Ahmedabad,20-06-2020,,,,0.61,6.21,4.49,3.58,51.65,3.39,134
Ahmedabad,20-06-2020,18.14,9.7,,0.56,8.66,5.42,3.55,50.61,3.41,133
Ahmedabad,20-06-2020,9.87,8.08,,0.69,9.6,18.51,3.1,35.93,3.6,130
Ahmedabad,20-06-2020,9.55,5.54,,0.61,11.99,22.8,3.22,36.88,3.54,130
Ahmedabad,20-06-2020,8.16,8.47,,0.62,10.64,45.67,3.94,42.34,3.12,134
Ahmedabad,20-06-2020,14.12,4.2,,0.82,8.69,60.93,3.94,42.34,3.12,130
Ahmedabad,20-06-2020,8.96,10.78,,1.03,6.08,75.81,3.63,40.01,3.33,117
Ahmedabad,20-06-2020,12.85,7.9,,0.35,9.99,100.49,3.01,35.17,3.78,120
Ahmedabad,20-06-2020,11.53,4.87,,0.26,7.09,106.29,3.01,35.17,3.78,125
Ahmedabad,20-06-2020,9.57,3.98,,0.51,16.51,106.29,3.01,35.17,3.78,127
Ahmedabad,20-06-2020,8.98,4.32,,0.57,4.38,106.29,3.01,35.17,3.78,124
Ahmedabad,20-06-2020,10.75,4.9,,0.31,4.38,106.29,3.01,35.17,3.78,120
Ahmedabad,20-06-2020,14.52,7.55,,0.28,4.38,106.29,3.01,35.17,3.78,121
Ahmedabad,20-06-2020,13.66,7.29,,0.22,13.55,83.81,3.01,35.17,3.78,118
Ahmedabad,20-06-2020,15.24,7.35,,0.21,16.89,53.57,3.01,35.17,3.78,116
Ahmedabad,20-06-2020,15.73,4.2,,0.81,6.59,26.84,3.01,35.17,3.78,114
Ahmedabad,20-06-2020,10.92,3.83,,0.91,4.38,26.84,3.01,35.17,3.78,114
Ahmedabad,20-06-2020,9.73,2.98,,0.17,6.26,21.43,3.12,40.29,3.58,114
Ahmedabad,21-06-2020,12.93,6.31,,0.22,4.85,,3.33,49.76,3.21,115
Ahmedabad,21-06-2020,11.86,7.57,,0.26,16.39,,3.33,49.76,3.21,112
Ahmedabad,21-06-2020,9.38,5.15,,0.32,21.57,,3.33,49.76,3.21,110
Ahmedabad,21-06-2020,10.17,6.83,,0.4,7.76,,3.33,49.76,3.21,112
Ahmedabad,21-06-2020,10.32,6.65,,0.56,6.36,,3.33,49.76,3.21,116
Ahmedabad,21-06-2020,11.76,7.68,,0.83,18.63,,3.33,49.76,3.21,119
Ahmedabad,21-06-2020,13.05,8.84,,0.87,16.45,,3.33,49.76,3.21,120
Ahmedabad,21-06-2020,12.21,9.37,,0.81,13.05,,3.33,49.76,3.21,123
Ahmedabad,21-06-2020,8.34,7.47,,1.07,15.71,16.73,2.92,63.62,2.07,130
Ahmedabad,21-06-2020,7.16,6.36,,0.76,12.32,31.54,2.75,69.37,1.61,130
Ahmedabad,21-06-2020,7.86,5.89,,1.03,11.08,40.11,2.75,69.37,1.61,127
Ahmedabad,21-06-2020,7.87,5.84,,0.83,8.48,69.07,2.75,69.15,1.62,69
Ahmedabad,21-06-2020,12.19,9.35,,1.12,6.06,88.25,2.98,50.71,2.78,88
Ahmedabad,21-06-2020,14.87,10.69,,0.73,9.52,88.25,2.98,50.71,2.78,88
Ahmedabad,21-06-2020,10.65,7.18,,0.46,12.86,88.25,2.98,50.71,2.78,88
Ahmedabad,21-06-2020,9.09,7.77,,0.6,10.11,99.52,2.98,50.71,2.78,100
Ahmedabad,21-06-2020,10.14,7.68,,0.63,5.69,100.07,2.98,50.71,2.78,100
Ahmedabad,21-06-2020,11.73,7.13,,0.78,7.12,89.34,3.12,57.58,2.93,100
Ahmedabad,21-06-2020,14.07,8.55,,1,4.38,66.41,3.39,71.14,3.25,100
Ahmedabad,21-06-2020,16.78,10.27,,0.44,14.04,53.2,3.39,71.14,3.25,100
Ahmedabad,21-06-2020,19.79,12.08,,0.77,15.01,34.79,3.39,71.14,3.25,100
Ahmedabad,21-06-2020,20.76,12.34,,0.78,14.2,27.86,3.39,71.14,3.25,100
Ahmedabad,21-06-2020,18.03,9.98,,0.76,11.61,20.56,3.39,71.14,3.25,100
Ahmedabad,21-06-2020,17.47,10.62,,0.8,11.48,2.95,3.39,71.14,3.25,100
Ahmedabad,22-06-2020,16.65,10.11,,0.79,9.42,2.95,3.39,71.14,3.25,89
Ahmedabad,22-06-2020,16.03,10.01,,0.44,17.53,2.95,3.39,71.14,3.25,66
Ahmedabad,22-06-2020,14.5,8.91,,0.56,12.24,2.95,3.39,71.14,3.25,53
Ahmedabad,22-06-2020,14.67,9.07,,0.9,13.76,2.95,3.39,71.14,3.25,45
Ahmedabad,22-06-2020,13.2,8.2,,0.83,13.01,2.95,3.39,71.14,3.25,45
Ahmedabad,22-06-2020,15.86,9.78,,0.36,13.46,2.95,3.39,71.14,3.25,45
Ahmedabad,22-06-2020,16.88,11.04,,0.37,10.84,2.95,3.39,71.14,3.25,45
Ahmedabad,22-06-2020,15.71,11.62,,0.3,18.22,6.62,3.29,63.07,3.11,45
Ahmedabad,22-06-2020,13.24,11.3,,0.33,11.44,19.76,3.01,42.49,2.78,45
Ahmedabad,22-06-2020,12.33,11.53,,0.64,14.14,44.86,4.27,56.29,3.53,45
Ahmedabad,22-06-2020,15.49,12.51,,0.77,13.01,62.18,3.26,48.69,2.91,62
Ahmedabad,22-06-2020,14.79,12.67,,0.76,12.5,76.49,2.82,35.72,2.84,76
Ahmedabad,22-06-2020,15.85,11.75,,0.81,7.43,90.63,3.97,49.91,3.69,91
Ahmedabad,22-06-2020,16.02,11.4,,0.46,6.23,94.4,3.36,42.92,2.84,94
Ahmedabad,22-06-2020,15.71,10.81,,0.46,4.38,95.83,3.14,40.26,2.52,96
Ahmedabad,22-06-2020,14.98,9.74,,0.26,21.19,95.83,3.14,40.26,2.52,96
Ahmedabad,22-06-2020,14.13,9.34,,0.22,28.83,95.83,3.14,40.26,2.52,96
Ahmedabad,22-06-2020,17.4,11.12,,0.22,19.89,95.71,3.14,40.95,2.21,96
Ahmedabad,22-06-2020,20.54,13.84,,0.15,26.03,95.36,3.14,42.98,1.35,96
Ahmedabad,22-06-2020,21.47,14.13,,0.6,7.26,78.61,3.14,42.98,1.35,96
Ahmedabad,22-06-2020,23.64,15.24,,0.71,4.38,46.55,3.14,42.98,1.35,96
Ahmedabad,22-06-2020,19.9,13.14,,0.42,15.15,28.55,3.14,42.98,1.35,96
Ahmedabad,22-06-2020,22.44,15.04,,0.49,12.09,28.55,3.14,42.98,1.35,96
Ahmedabad,22-06-2020,20.87,13.46,,0.54,7.37,23.95,3.99,72.95,3.16,96
Ahmedabad,23-06-2020,17.73,10.82,,0.79,13.76,,4.22,80.9,3.65,96
Ahmedabad,23-06-2020,16.85,11.04,,0.39,4.68,,4.22,80.9,3.65,95
Ahmedabad,23-06-2020,18.59,11.53,,0.31,4.38,,4.22,80.9,3.65,79
Ahmedabad,23-06-2020,20.24,14.24,,0.53,8.15,,4.22,80.9,3.65,47
Ahmedabad,23-06-2020,18.71,12.86,,0.77,8.06,,4.22,80.9,3.65,40
Ahmedabad,23-06-2020,20.07,13.6,,0.59,10.96,,4.22,80.9,3.65,40
Ahmedabad,23-06-2020,24.84,15.92,,0.68,15.43,,4.22,80.9,3.65,40
Ahmedabad,23-06-2020,22.82,18,,0.29,17.49,,4.22,80.9,3.65,40
Ahmedabad,23-06-2020,21.02,18.07,,0.29,15.65,,4.22,80.9,3.65,38
Ahmedabad,23-06-2020,16.88,15.09,,1,13.09,24.74,2.88,32.72,1.56,50
Ahmedabad,23-06-2020,15.09,12.79,,0.89,13.34,42.92,2.11,35.13,1.16,50
Ahmedabad,23-06-2020,10.58,9.77,,0.29,14.08,74.09,2.49,44.49,1.84,74
Ahmedabad,23-06-2020,8.72,8.12,,0.31,8.64,81.25,2.87,48,2.4,81
Ahmedabad,23-06-2020,8.85,7.7,,0.44,4.57,85.36,3.1,50.07,2.73,85
Ahmedabad,23-06-2020,9.3,7.06,,0.6,6.16,,3.1,50.07,2.73,85
Ahmedabad,23-06-2020,8.67,6.33,,0.72,4.38,110.96,2.5,43.16,2.57,116
Ahmedabad,23-06-2020,9.66,6.42,,0.83,9.56,115.75,2.14,39.09,2.47,123
Ahmedabad,23-06-2020,12.03,7.99,,0.38,23.5,98.56,2.73,52.48,1.22,123
Ahmedabad,23-06-2020,10.4,7.55,,0.46,17.7,93.79,2.42,46.66,0.97,123
Ahmedabad,23-06-2020,13.61,9.99,,0.41,19.62,81.67,1.86,35.74,0.78,123
Ahmedabad,23-06-2020,16.07,11.28,,0.57,24.19,58.02,1.88,36.81,0.8,123
Ahmedabad,23-06-2020,12.95,9.24,,0.31,24.46,22.35,2.78,73.02,1.65,123
Ahmedabad,23-06-2020,30.7,37.69,,0.33,12.39,16.72,2.78,73.02,1.65,123
Ahmedabad,23-06-2020,11.73,9.59,,0.17,17.8,0.32,2.78,73.02,1.65,123
Ahmedabad,24-06-2020,13.95,10.15,,0.33,12.07,15.84,2.78,73.02,1.65,99
